pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
C09_138127,NODE_C09_MZ,NODE_C09_FG_UNPAID,1,1,17.76457779,4,,,,,
C09_138128,NODE_C09_FG_PAID,NODE_C09_ESC3_TP,1,1,64.24280759,14,,,,BL Downtown Largo/YL Greenbelt,
C09_138129,NODE_C09_ESC3_TP,NODE_C09_ESC3_BT,4,0,37.98385986,19,,,,,
C09_138130,NODE_C09_ESC3_BT,PLF_C09_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,80.12374456,17,,,,,
C09_138131,NODE_C09_FG_PAID,NODE_C09_ESC4_TP,1,1,65.25163717,14,,,,BL Franconia-Springfield/YL Huntington,
C09_138132,NODE_C09_ESC4_TP,NODE_C09_ESC4_BT,4,0,37.98385986,19,,,,,
C09_138133,NODE_C09_ESC4_BT,PLF_C09_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,77.41709084,17,,,,,
C09_138134,NODE_C09_FG_PAID,NODE_C09_ESC5_TP,1,1,118.5797654,26,,,,BL Downtown Largo/YL Greenbelt,
C09_138135,NODE_C09_ESC5_TP,NODE_C09_ESC5_BT,4,0,37.98353678,19,,,,,
C09_138136,NODE_C09_ESC5_BT,PLF_C09_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,137.5847888,30,,,,,
C09_138137,NODE_C09_FG_PAID,NODE_C09_ESC7_TP,1,1,119.0454727,26,,,,BL Franconia-Springfield/YL Huntington,
C09_138138,NODE_C09_ESC7_TP,NODE_C09_ESC7_BT,4,0,37.98353676,19,,,,,
C09_138139,NODE_C09_ESC7_BT,PLF_C09_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,136.1610516,30,,,,,
C09_138140,NODE_C09_FG_PAID,NODE_C09_ESC6_TP,1,1,166.4287506,36,,,,BL Downtown Largo/YL Greenbelt,
C09_138141,NODE_C09_ESC6_BT,NODE_C09_ESC6_TP,4,0,37.9835938,19,,,,,
C09_138142,PLF_C09_BL_DOWNTOWN_LARGO_YL_GREENBELT,NODE_C09_ESC6_BT,1,1,195.6939726,43,,,,,
C09_138143,NODE_C09_FG_PAID,NODE_C09_ESC8_TP,1,1,167.213667,36,,,,BL Franconia-Springfield/YL Huntington,
C09_138144,NODE_C09_ESC8_BT,NODE_C09_ESC8_TP,4,0,37.98353676,19,,,,,
C09_138145,PLF_C09_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,NODE_C09_ESC8_BT,1,1,192.6594537,42,,,,,
C09_138146,PLF_C09_BL_DOWNTOWN_LARGO_YL_GREENBELT,PF_C09_2,1,1,36.95169766,8,,,,,
C09_138147,PLF_C09_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,PF_C09_1,1,1,35.94629491,8,,,,,
C08_137110,ENT_C08_W,NODE_C08_W_ESC_BT,4,0,90.05353953,45,,,,Pentagon City Station,
C08_137111,NODE_C08_W_ESC_BT,ENT_C08_W,4,0,90.17430163,45,,,,,
C08_137112,NODE_C08_W_ESC_BT,NODE_C08_MZ,1,1,148.8522303,32,,,,,Exit to west side Hayes Street
C08_137113,ENT_C08_E,NODE_C08_E_ESC_BT,4,0,92.89064477,46,,,,Pentagon City Station,
C08_137114,NODE_C08_E_ESC_BT,ENT_C08_E,4,0,92.86885443,46,,,,,
C08_137115,ENT_C08_E_EL,NODE_C08_E_ELE_TP,1,1,5.157931475,1,,,,Pentagon City Station/Elevator to Mezzanine,
C08_137116,NODE_C08_E_ELE_TP,NODE_C08_E_ELE_BT,5,1,8.007689743,180,,,,,
C08_137117,NODE_C08_E_ELE_BT,NODE_C08_MZ,1,1,123.7452305,27,,,,,Exit to east side Hayes Street/Elevator to Street
C08_137118,NODE_C08_E_ESC_BT,NODE_C08_MZ,1,1,107.8047199,23,,,,,Exit to east side Hayes Street
C08_137119,NODE_C08_MZ,NODE_C08_FG_UNPAID,1,1,86.31423469,19,,,,YL Greenbelt/BL Downtown Largo/ BL Franconia-Springfield/YL Huntington,
C08_137120,NODE_C08_FG_UNPAID,NODE_C08_FG_PAID,6,0,6.140369706,5,,,,,
C08_137121,NODE_C08_FG_PAID,NODE_C08_FG_UNPAID,7,0,6.140369706,5,,,,,
C08_137122,NODE_C08_FG_PAID,NODE_C08_M_ELE1_TP,1,1,32.23048965,7,,,,Elevator to Train Platfor/ BL Franconia-Springfiled/YL Huntington,
C08_137123,NODE_C08_M_ELE1_TP,NODE_C08_M_ELE1_BT,5,1,9.904781265,180,,,,,
C08_137124,NODE_C08_M_ELE1_BT,PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,197.261243,43,,,,,Elevator to Mezzanine
C08_137125,NODE_C08_FG_PAID,NODE_C08_M_ELE2_TP,1,1,62.80906682,14,,,,Elevator to Train Platform/BL Downtown Largo/YL Greenbelt,
C08_137126,NODE_C08_M_ELE2_TP,NODE_C08_M_ELE2_BT,5,1,9.899327197,180,,,,,
C08_137127,NODE_C08_M_ELE2_BT,PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,197.4966132,43,,,,,Elevator to Mezzanine
C08_137128,NODE_C08_FG_PAID,NODE_C08_M_ESC1_TP,1,1,53.19517641,12,,,,BL Franconia-Springfield/YL Huntington,
C08_137129,NODE_C08_M_ESC1_TP,NODE_C08_M_ESC1_BT,4,0,36.99814757,18,,,,,
C08_137130,NODE_C08_M_ESC1_BT,PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,127.3389121,28,,,,,Hayes St
C08_137131,NODE_C08_FG_PAID,NODE_C08_M_ESC2_TP,1,1,83.77091483,18,,,,BL Downtown Largo/YL Greenbelt,
C08_137132,NODE_C08_M_ESC2_TP,NODE_C08_M_ESC2_BT,4,0,36.99916756,18,,,,,
C08_137133,NODE_C08_M_ESC2_BT,PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,127.8572034,28,,,,,Hayes St
C08_137134,NODE_C08_FG_PAID,NODE_C08_M_ESC3_TP,1,1,141.3863532,31,,,,BL Franconia-Springfield/YL Huntington,
C08_137135,NODE_C08_M_ESC3_BT,NODE_C08_M_ESC3_TP,4,0,36.99513715,18,,,,,
C08_137136,NODE_C08_M_ESC3_BT,PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,67.3216076,15,,,,,Hayes St
C08_137137,NODE_C08_FG_PAID,NODE_C08_M_ESC4_TP,1,1,140.8698687,31,,,,BL Downtown Largo/YL Greenbelt,
C08_137138,NODE_C08_M_ESC4_BT,NODE_C08_M_ESC4_TP,4,0,36.99488054,18,,,,,
C08_137139,NODE_C08_M_ESC4_BT,PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,67.88907328,15,,,,,Hayes St
C08_137140,NODE_C08_FG_PAID,NODE_C08_M_ESC5_TP,1,1,191.0862059,42,,,,BL Franconia-Springfield/YL Huntington,
C08_137141,NODE_C08_M_ESC5_BT,NODE_C08_M_ESC5_TP,4,0,36.99552865,18,,,,,
C08_137142,NODE_C08_M_ESC5_BT,PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,1,1,7.356151641,2,,,,,Hayes St
C08_137143,NODE_C08_FG_PAID,NODE_C08_M_ESC6_TP,1,1,190.845262,41,,,,BL Downtown Largo/YL Greenbelt,
C08_137144,NODE_C08_M_ESC6_BT,NODE_C08_M_ESC6_TP,4,0,36.99491338,18,,,,,
C08_137145,NODE_C08_M_ESC6_BT,PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,1,1,7.931652948,2,,,,,Hayes St
C08_137146,PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,PF_C08_2,1,1,75.16574018,16,,,,,
C08_137147,PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,PF_C08_1,1,1,74.96435524,16,,,,,
C07_136110,ENT_C07_S,NODE_C07_S_ESC_BT,4,0,111.7390826,56,,,,Pentagon Station,
C07_136111,NODE_C07_S_ESC_BT,ENT_C07_S,4,0,107.326026,54,,,,"Pentagon Visitor Entrance, Pentagon Memorial/Buses/Parking/Taxis",
C07_136112,NODE_C07_S_ESC_BT,NODE_C07_MZ,1,1,109.438133,24,,,,,Pentagon Visitor Entrance/ Pentagon Memorial
C07_136113,ENT_C07_E,NODE_C07_E_ESC_BT,4,0,108.0303916,54,,,,Pentagon Station,
C07_136114,NODE_C07_E_ESC_BT,ENT_C07_E,4,0,103.3545516,52,,,,Pentagon Employees Entrance/Buses,
C07_136115,NODE_C07_E_ESC_BT,NODE_C07_MZ,1,1,109.285353,24,,,,,Pentagon Employee Entrance
C07_136116,ENT_C07_EL,NODE_C07_E_ELE_TP,1,1,3.458362537,1,,,,Elevators to BL YL Lines,
C07_136117,NODE_C07_E_ELE_TP,NODE_C07_E_ELE_BT,5,1,8.051118835,180,,,,,
C07_136118,NODE_C07_E_ELE_BT,NODE_C07_MZ,1,1,133.1031109,29,,,,,Elevator to Street/Pentagon Employee Entrance
C07_136119,NODE_C07_MZ,NODE_C07_FG_UNPAID,1,1,55.20435251,12,,,,"BL Downtown Largo,YL Greenbelt (this platform)/BL Franconia-Springfiled,YL Huntington (lower platform)",
C07_136120,NODE_C07_FG_UNPAID,NODE_C07_FG_PAID,6,0,4.500588584,5,,,,,
C07_136121,NODE_C07_FG_PAID,NODE_C07_FG_UNPAID,7,0,4.500588584,5,,,,,
C07_136122,NODE_C07_FG_PAID,NODE_C07_M_ELE_TP,1,1,219.0667133,48,,,,Elevator to Lower Platform/BL Franconia-Springfield/YL Huntington,
C07_136123,NODE_C07_M_ELE_TP,NODE_C07_M_ELE_BT,5,1,8.74679623,180,,,,,
C07_136124,NODE_C07_M_ELE_BT,NODE_C07_LL_PLATFORM,1,1,317.6247021,69,,,,,Elevator to Upper Platform/BL Downtown Largo/YL Greenbelt
C07_136125,NODE_C07_FG_PAID,NODE_C07_UL_PLATFORM,1,1,59.58650864,13,,,,BL Downtown Largo/YL Greenbelt,Exit/Transfer to Blue/Yellow Line Franconia-Springfield/Huntington
C07_136126,NODE_C07_FG_PAID,NODE_C07_M_ESC1_TP,1,1,54.98245457,12,,,,BL Franconia-Springfield/YL Huntington/Lower Level,
C07_136127,NODE_C07_M_ESC1_TP,NODE_C07_M_ESC1_BT,4,0,49.18391337,25,,,,,
C07_136128,NODE_C07_M_ESC1_BT,NODE_C07_LL_PLATFORM,1,1,211.2849282,46,,,,,Upper Level Exit/Transfer to Blue/Yellow Line Downtown Largo/Fort Totten
C07_136129,NODE_C07_FG_PAID,NODE_C07_M_ESC2_TP,1,1,121.1898819,26,,,,BL Franconia-Springfield/YL Huntington/Lower Level,
C07_136130,NODE_C07_M_ESC2_BT,NODE_C07_M_ESC2_TP,4,0,49.51544947,25,,,,,
C07_136131,NODE_C07_M_ESC2_BT,NODE_C07_LL_PLATFORM,1,1,276.9588664,60,,,,,Upper Level Exit
C07_136132,NODE_C07_FG_PAID,NODE_C07_M_ESC3_TP,1,1,94.43234164,21,,,,BL Franconia-Springfield/YL Huntington/Lower Level,
C07_136133,NODE_C07_M_ESC3_TP,NODE_C07_M_ESC3_BT,4,0,52.72795985,26,,,,,
C07_136134,NODE_C07_M_ESC3_BT,NODE_C07_LL_PLATFORM,1,1,10.64799959,2,,,,,Upper Level Exit/Transfer to Blue/Yellow Line Downtown Largo/Fort Totten
C07_136135,NODE_C07_FG_PAID,NODE_C07_M_ESC4_TP,1,1,160.2599525,35,,,,BL Franconia-Springfield/YL Huntington/Lower Level,
C07_136136,NODE_C07_M_ESC4_BT,NODE_C07_M_ESC4_TP,4,0,53.57178842,27,,,,,
C07_136137,NODE_C07_M_ESC4_BT,NODE_C07_LL_PLATFORM,1,1,77.60808076,17,,,,,Upper Level Exit/Transfer to Blue/Yellow Line Downtown Largo/Fort Totten
C07_136138,NODE_C07_UL_PLATFORM,PF_C07_1,1,1,64.01983781,14,,,,,
C07_136139,NODE_C07_LL_PLATFORM,PF_C07_2,1,1,20.79370911,5,,,,,
C07_136140,NODE_C07_UL_PLATFORM,NODE_C07_M_ELE_TP,1,1,238.1598481,52,,,,Transfer to Blue/Yellow Line to Franconia-Springfield/Huntington,
C06_135110,ENT_C06_N,NODE_C06_N_ESC_BT,4,0,98.39857015,49,,,,Arlington Cemetery Station,
C06_135111,NODE_C06_N_ESC_BT,ENT_C06_N,4,0,98.3822987,49,,,,,
C06_135112,NODE_C06_N_ESC_BT,NODE_C06_MZ,1,1,120.2401693,26,,,,,"Arlington Cemetery/ up escalator, proceed straight ahead"
C06_135113,ENT_C06_S,NODE_C06_S_ESC_BT,4,0,102.1831631,51,,,,Arlington Cemetery Station,
C06_135114,NODE_C06_S_ESC_BT,ENT_C06_S,4,0,102.2247347,51,,,,,
C06_135115,NODE_C06_S_ESC_BT,NODE_C06_MZ,1,1,50.93968206,11,,,,,"Lincoln & Vietnam Memorials/ up escalator, turn to cross bridge"
C06_135116,NODE_C06_MZ,NODE_C06_M_FG_UNPAID,1,1,4.369029636,1,,,,,
C06_135117,NODE_C06_M_FG_UNPAID,NODE_C06_M_FG_PAID,6,0,5.463047838,5,,,,,
C06_135118,NODE_C06_M_FG_PAID,NODE_C06_M_FG_UNPAID,7,0,5.463047838,5,,,,,
C06_135119,ENT_C06_W_EL,NODE_C06_W_ELE_TP,1,1,5.206206886,1,,,,Arlington Cemetery Station/Elevator to Train Platform,
C06_135120,NODE_C06_W_ELE_TP,NODE_C06_W_ELE_BT,5,1,6.946836379,180,,,,,
C06_135121,NODE_C06_W_ELE_BT,NODE_C06_W_FG_UNPAID,1,1,22.61427548,5,,,,,Elevator to Street
C06_135122,NODE_C06_W_FG_UNPAID,NODE_C06_W_FG_PAID,6,0,5.618449466,5,,,,,
C06_135123,NODE_C06_W_FG_PAID,NODE_C06_W_FG_UNPAID,7,0,5.618449466,5,,,,,
C06_135124,NODE_C06_W_FG_PAID,PLF_C06_BL_FRANCONIA-SPRINGFIELD,1,1,166.8587733,36,,,,BL Franconia-Springfield,Elevator Exit
C06_135125,ENT_C06_E_EL,NODE_C06_E_ELE_TP,1,1,5.213462412,1,,,,Arlington Cemetery Station/Elevator to Train Platform,
C06_135126,NODE_C06_E_ELE_TP,NODE_C06_E_ELE_BT,5,1,6.827022839,180,,,,,
C06_135127,NODE_C06_E_ELE_BT,NODE_C06_E_FG_UNPAID,1,1,24.25281616,5,,,,,Elevator to Street
C06_135128,NODE_C06_E_FG_UNPAID,NODE_C06_E_FG_PAID,6,0,5.159623081,5,,,,,
C06_135129,NODE_C06_E_FG_PAID,NODE_C06_E_FG_UNPAID,7,0,5.159623081,5,,,,,
C06_135130,NODE_C06_E_FG_PAID,PLF_C06_BL_DOWNTOWN_LARGO,1,1,167.8521081,36,,,,BL Downtown Largo,Elevator Exit
C06_135131,NODE_C06_M_FG_PAID,NODE_C06_M_ESC1_BT,1,1,55.12102138,12,,,,Franconia-Springfield BL,Exit to Street
C06_135132,NODE_C06_M_ESC1_BT,NODE_C06_M_ESC1_TP,4,0,54.80500236,27,,,,,
C06_135133,NODE_C06_M_ESC1_TP,PLF_C06_BL_FRANCONIA-SPRINGFIELD,1,1,10.48402548,2,,,,BL Franconia-Springfield,
C06_135134,NODE_C06_M_FG_PAID,NODE_C06_M_ESC3_BT,1,1,52.61545583,11,,,,BL Downtown Largo,Memorial Drive
C06_135135,NODE_C06_M_ESC3_TP,NODE_C06_M_ESC3_BT,4,0,55.3115552,28,,,,,
C06_135136,NODE_C06_M_ESC3_TP,PLF_C06_BL_FRANCONIA-SPRINGFIELD,1,1,148.8670599,32,,,,,Memorial Drive
C06_135137,NODE_C06_M_FG_PAID,NODE_C06_M_ESC2_BT,1,1,109.1677989,24,,,,Downtown Largo BL,
C06_135138,NODE_C06_M_ESC2_BT,NODE_C06_M_ESC2_TP,4,0,54.80996459,27,,,,,
C06_135139,NODE_C06_M_ESC2_TP,PLF_C06_BL_DOWNTOWN_LARGO,1,1,7.691903192,2,,,,BL Downtown Largo,
C06_135140,NODE_C06_M_FG_PAID,NODE_C06_M_ESC4_BT,1,1,105.7238658,23,,,,,Exit to Memorial Drive/ Arlington Cemetery (proceed to faregates)
C06_135141,NODE_C06_M_ESC4_TP,NODE_C06_M_ESC4_BT,4,0,55.31259229,28,,,,,
C06_135142,NODE_C06_M_ESC4_TP,PLF_C06_BL_DOWNTOWN_LARGO,1,1,149.6263376,33,,,,,Memorial Drive
C06_135143,PLF_C06_BL_DOWNTOWN_LARGO,PF_C06_1,1,1,75.00958279,16,,,,,
C06_135144,PLF_C06_BL_FRANCONIA-SPRINGFIELD,PF_C06_2,1,1,74.32371985,16,,,,,
C05_134110,ENT_C05_W,NODE_C05_W_ESC_BT,2,1,22.89573256,15,22,,,,
C05_134111,NODE_C05_W_ESC_BT,NODE_C05_M_FG_UNPAID,1,1,62.82003648,14,,,,Rosslyn Station,
C05_134112,ENT_C05_E,NODE_C05_M_FG_UNPAID,1,1,173.0314585,38,,,,Rosslyn Station,
C05_134113,NODE_C05_M_FG_UNPAID,NODE_C05_M_FG_PAID,6,0,5.765998459,5,,,,,
C05_134114,NODE_C05_M_FG_PAID,NODE_C05_M_FG_UNPAID,7,0,5.765998459,5,,,,,
C05_134115,NODE_C05_M_FG_PAID,NODE_C05_MZ,1,1,21.34542188,5,,,,,
C05_134116,NODE_C05_MZ,NODE_C05_M_ESC_TP,1,1,14.08040549,3,,,,All Trains OR BL SV,Fort Myer Drive/Buses/Kiss & Ride
C05_134117,NODE_C05_M_ESC_TP,NODE_C05_M_ESC_BT,4,0,236.4670146,118,,,,,
C05_134118,NODE_C05_M_ESC_BT,NODE_C05_M_ESC_TP,4,0,238.8510627,119,,,,,
C05_134119,ENT_C05_N_EL,NODE_C05_N_ELE_TP,1,1,9.165676665,2,,,,Rosslyn Station Elevators to Mezzanine,
C05_134120,NODE_C05_N_ELE_TP,NODE_C05_N_ELE_BT,5,1,10.29194003,180,,,,,
C05_134121,NODE_C05_N_ELE_BT,NODE_C05_N_FG_UNPAID,1,1,40.26470814,9,,,,,Elevators to Street
C05_134122,NODE_C05_N_FG_UNPAID,NODE_C05_N_FG_PAID,6,0,6.017242828,5,,,,,
C05_134123,NODE_C05_N_FG_PAID,NODE_C05_N_FG_UNPAID,7,0,6.017242828,5,,,,,
C05_134124,NODE_C05_N_FG_PAID,NODE_C05_ELE_TP,1,1,137.5526831,30,,,,OR BL SV Trains/Elevator to Lower Platform,Wheelchair Accessible Elevator Exit
C05_134125,NODE_C05_M_ESC_BT,PLF_C05_OR_NEW_CARROLLTON_DOWNTOWN_LARGO,1,1,132.7704066,29,,,,OR New Carrollton/SV BL Downtown Largo,To Exit
C05_134126,NODE_C05_ELE_TP,NODE_C05_ELE_BT,5,1,8.55944613,180,,,,,
C05_134127,NODE_C05_ELE_BT,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,1,1,8.24065028,2,,,,Transfer to OR Vienna/BL Franconia/Springfield/SV Wiehle-Reston East,Exit/Elevator to Upper Platform Transfer Orange Line New Carrollton and Silver Line Blue Line Downtown Largo
C05_134128,NODE_C05_M_ESC_BT,NODE_C05_ESC1_TP,1,1,159.8745823,35,,,,OR Vienna/BL Franconia/Springfield/SV Wiehle-Reston East,
C05_134129,NODE_C05_ESC1_TP,NODE_C05_ESC1_BT,4,0,49.21448128,25,,,,,
C05_134130,NODE_C05_ESC1_BT,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,1,1,104.2521206,23,,,,,Exit/Transfer Orange Line New Carrollton and Silver Line Blue Line Downtown Largo
C05_134131,NODE_C05_M_ESC_BT,NODE_C05_ESC2_TP,1,1,226.6234185,49,,,,,
C05_134132,NODE_C05_ESC2_BT,NODE_C05_ESC2_TP,4,0,49.13101696,25,,,,,
C05_134133,NODE_C05_ESC2_BT,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,1,1,170.267266,37,,,,,Exit/Transfer Orange Line New Carrollton and Silver Line Blue Line Downtown Largo
C05_134134,NODE_C05_M_ESC_BT,NODE_C05_ESC3_TP,1,1,157.2595838,34,,,,OR Vienna/BL Franconia/Springfield/SV Wiehle-Reston East,
C05_134135,NODE_C05_ESC3_TP,NODE_C05_ESC3_BT,4,0,48.34998876,24,,,,,
C05_134136,NODE_C05_ESC3_BT,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,1,1,108.6734267,24,,,,,Exit/Transfer Orange Line New Carrollton and Silver Line Blue Line Downtown Largo
C05_134137,NODE_C05_M_ESC_BT,NODE_C05_ESC4_TP,1,1,223.6866887,49,,,,,
C05_134138,NODE_C05_ESC4_BT,NODE_C05_ESC4_TP,4,0,48.60014192,24,,,,,
C05_134139,NODE_C05_ESC4_BT,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,1,1,173.2954411,38,,,,,Exit/Transfer Orange Line New Carrollton and Silver Line Blue Line Downtown Largo
C05_134140,PLF_C05_OR_NEW_CARROLLTON_DOWNTOWN_LARGO,PF_C05_1,1,1,19.46304386,4,,,,,
C05_134141,PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,PF_C05_2,1,1,14.53033691,3,,,,,
C05_134142,PLF_C05_OR_NEW_CARROLLTON_DOWNTOWN_LARGO,NODE_C05_ESC1_TP,1,1,27.10417568,6,,,,Transfer to Orange/Silver Line to Vienna/Wiehle-Reston East,
C05_134143,NODE_C05_ELE_TP,PLF_C05_OR_NEW_CARROLLTON_DOWNTOWN_LARGO,1,1,39.93100892,9,,,,,
C04_133110,ENT_C04_M,NODE_C04_ESC1_BT,4,0,107.4045297,23,,,,Foggy Bottom - GWU Station,
C04_133111,NODE_C04_ESC1_BT,ENT_C04_M,4,0,94.57593625,21,,,,,
C04_133112,ENT_C04_M,NODE_C04_ESC1_BT,2,1,107.219676,71,60,,,Foggy Bottom - GWU Station,
C04_133113,NODE_C04_ESC1_BT,NODE_C04_MZ,1,1,55.50683132,12,,,,,
C04_133114,ENT_C04_E_EL,NODE_C04_E_ELE_TP,1,1,5.669614019,1,,,,Foggy Bottom - GWU Station/Elevator to Mezzanine,
C04_133115,NODE_C04_E_ELE_TP,NODE_C04_E_ELE_BT,5,1,8.309174422,180,,,,,
C04_133116,NODE_C04_E_ELE_BT,NODE_C04_MZ,1,1,43.7705399,10,,,,,Elevator to Street
C04_133117,NODE_C04_MZ,NODE_C04_FG_UNPAID,1,1,18.71354548,4,,,,,
C04_133118,NODE_C04_FG_UNPAID,NODE_C04_FG_PAID,6,0,4.037394843,5,,,,,
C04_133119,NODE_C04_FG_PAID,NODE_C04_FG_UNPAID,7,0,4.037394843,5,,,,,
C04_133120,NODE_C04_FG_PAID,NODE_C04_MZ_ELE_TP,1,1,15.32147038,3,,,,Elevator to Train Platform,
C04_133121,NODE_C04_MZ_ELE_TP,NODE_C04_MZ_ELE_BT,5,1,12.16944201,180,,,,,
C04_133122,NODE_C04_MZ_ELE_BT,PLF_C04_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,1,1,198.3634872,43,,,,OR Vienna/BL Franconia-Springfield/SV Wiehle-Reston East,Elevator to Mezzanine
C04_133123,NODE_C04_MZ_ELE_BT,PLF_C04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,1,1,203.3460832,44,,,,OR New Carrollton/BL SV Downtown Largo,Elevator to Mezzanine
C04_133124,NODE_C04_FG_PAID,NODE_C04_ESC2_TP,1,1,73.25248802,16,,,,OR BL SV Lines,
C04_133125,NODE_C04_ESC2_TP,NODE_C04_ESC2_BT,4,0,47.43691491,24,,,,,
C04_133126,NODE_C04_ESC2_BT,PLF_C04_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,1,1,81.63222202,18,,,,OR Vienna/BL Franconia-Springfield/SV Wiehle-Reston East,
C04_133127,NODE_C04_ESC2_BT,PLF_C04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,1,1,82.468288,18,,,,OR New Carrollton/BL SV Downtown Largo,
C04_133128,NODE_C04_FG_PAID,NODE_C04_ESC3_TP,1,1,161.7092366,35,,,,OR BL SV Lines,
C04_133129,NODE_C04_ESC3_TP,NODE_C04_ESC3_BT,4,0,53.04305115,27,,,,,
C04_133130,NODE_C04_ESC3_BT,NODE_C04_ESC3_TP,4,0,53.07010308,27,,,,,
C04_133131,NODE_C04_ESC3_BT,PLF_C04_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,1,1,11.62523747,3,,,,OR Vienna/BL Franconia-Springfield/SV Wiehle-Reston East,
C04_133133,NODE_C04_ESC3_BT,PLF_C04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,1,1,12.30673297,3,,,,OR New Carrollton/BL SV Downtown Largo,
C04_133132,PLF_C04_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,PF_C04_C,1,1,17.93473553,4,,,,,
C04_133134,PLF_C04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,PF_C04_C,1,1,17.30603045,4,,,,,
C03_132110,ENT_C03_W,NODE_C03_W_MZ_ESC_BT,4,0,104.4627816,52,,,,Farragut West Station,
C03_132111,NODE_C03_W_MZ_ESC_BT,ENT_C03_W,4,0,97.15097939,49,,,,,
C03_132112,NODE_C03_W_MZ_ESC_BT,NODE_C03_W_MZ,1,1,119.0776973,26,,,,,
C03_132113,ENT_C03_W_EL,NODE_C03_W_MZ_ELE_TP,1,1,3.785233975,1,,,,Farragut West Station/Elevator to Mezzanine,
C03_132114,NODE_C03_W_MZ_ELE_TP,NODE_C03_W_MZ_ELE_BT,5,1,6.818798981,180,,,,,
C03_132115,NODE_C03_W_MZ_ELE_BT,NODE_C03_W_MZ,1,1,136.2721378,30,,,,,Elevator to Street
C03_132116,NODE_C03_W_MZ,NODE_C03_W_FG_UNPAID,1,1,52.71494315,11,,,,,18th & I Streets
C03_132117,NODE_C03_W_FG_UNPAID,NODE_C03_W_FG_PAID,6,0,6.184951872,5,,,,,
C03_132118,NODE_C03_W_FG_PAID,NODE_C03_W_FG_UNPAID,7,0,6.184951872,5,,,,,
C03_132119,NODE_C03_W_FG_PAID,NODE_C03_W_ELE1_TP,1,1,18.16494186,4,,,,Elevator to Train Platform/OR Vienna/BL Franconia-Springfield/SV Wiehle-Reston East,
C03_132120,NODE_C03_W_ELE1_TP,NODE_C03_W_ELE1_BT,5,1,9.075868798,180,,,,,
C03_132121,NODE_C03_W_ELE1_BT,PLF_C03_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,1,1,137.5388117,30,,,,,Elevator to Mezzanine
C03_132122,NODE_C03_W_FG_PAID,NODE_C03_W_ELE2_TP,1,1,73.5207582,16,,,,Elevator to Train Platform/OR New Carrollton/BL Downtown Largo,
C03_132123,NODE_C03_W_ELE2_TP,NODE_C03_W_ELE2_BT,5,1,8.664930352,180,,,,,
C03_132124,NODE_C03_W_ELE2_BT,PLF_C03_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,1,1,138.1260587,30,,,,,Elevator to Mezzanine
C03_132125,NODE_C03_W_FG_PAID,NODE_C03_W_ESC1_TP,1,1,33.53210505,7,,,,OR Vienna/BL Franconia-Springfield/SV Wiehle-Reston East,
C03_132126,NODE_C03_W_ESC1_TP,NODE_C03_W_ESC1_BT,4,0,40.22236075,20,,,,,
C03_132127,NODE_C03_W_ESC1_BT,PLF_C03_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,1,1,69.61832362,15,,,,,
